column_name,dt,col_type,n_total,n_missing,n_unique,mean,std,min_val,max_val,top_10
TXN_AMT,203003,numeric,54763,5,54663,5500.50,3200.25,0.01,999999.99,
CHANNEL,203003,categorical,54763,2,6,,,ATM,WEB,"[{"value": "WEB", "count": 25000}, {"value": "MOBILE", "count": 15000}, {"value": "ATM", "count": 8000}, {"value": "BRANCH", "count": 2000}]"
MONTH_DT,203004,numeric,52668,0,1,203004,0,203004,203004,
ACCT_ID,203004,numeric,52668,0,8500,55000.2,25000.5,10000,99999,
TXN_TYPE,203004,categorical,52668,0,15,,,CREDIT,WITHDRAWAL,"[{"value": "CREDIT", "count": 20000}, {"value": "DEBIT", "count": 18000}, {"value": "TRANSFER", "count": 10000}, {"value": "WITHDRAWAL", "count": 2000}]"
TXN_AMT,203004,numeric,52668,5,52568,5500.50,3200.25,0.01,999999.99,
CHANNEL,203004,categorical,52668,2,6,,,ATM,WEB,"[{"value": "WEB", "count": 25000}, {"value": "MOBILE", "count": 15000}, {"value": "ATM", "count": 8000}, {"value": "BRANCH", "count": 2000}]"
MONTH_DT,203007,numeric,54064,0,1,203007,0,203007,203007,
ACCT_ID,203007,numeric,54064,0,8500,55000.2,25000.5,10000,99999,
TXN_TYPE,203007,categorical,54064,0,15,,,CREDIT,WITHDRAWAL,"[{"value": "CREDIT", "count": 20000}, {"value": "DEBIT", "count": 18000}, {"value": "TRANSFER", "count": 10000}, {"value": "WITHDRAWAL", "count": 2000}]"
TXN_AMT,203007,numeric,54064,5,53964,5500.50,3200.25,0.01,999999.99,
CHANNEL,203007,categorical,54064,2,6,,,ATM,WEB,"[{"value": "WEB", "count": 25000}, {"value": "MOBILE", "count": 15000}, {"value": "ATM", "count": 8000}, {"value": "BRANCH", "count": 2000}]"
MONTH_DT,203008,numeric,45188,0,1,203008,0,203008,203008,
ACCT_ID,203008,numeric,45188,0,8500,55000.2,25000.5,10000,99999,
TXN_TYPE,203008,categorical,45188,0,15,,,CREDIT,WITHDRAWAL,"[{"value": "CREDIT", "count": 20000}, {"value": "DEBIT", "count": 18000}, {"value": "TRANSFER", "count": 10000}, {"value": "WITHDRAWAL", "count": 2000}]"
TXN_AMT,203008,numeric,45188,5,45088,5500.50,3200.25,0.01,999999.99,
CHANNEL,203008,categorical,45188,2,6,,,ATM,WEB,"[{"value": "WEB", "count": 25000}, {"value": "MOBILE", "count": 15000}, {"value": "ATM", "count": 8000}, {"value": "BRANCH", "count": 2000}]"
MONTH_DT,203009,numeric,46876,0,1,203009,0,203009,203009,
ACCT_ID,203009,numeric,46876,0,8500,55000.2,25000.5,10000,99999,
TXN_TYPE,203009,categorical,46876,0,15,,,CREDIT,WITHDRAWAL,"[{"value": "CREDIT", "count": 20000}, {"value": "DEBIT", "count": 18000}, {"value": "TRANSFER", "count": 10000}, {"value": "WITHDRAWAL", "count": 2000}]"
TXN_AMT,203009,numeric,46876,5,46776,5500.50,3200.25,0.01,999999.99,
CHANNEL,203009,categorical,46876,2,6,,,ATM,WEB,"[{"value": "WEB", "count": 25000}, {"value": "MOBILE", "count": 15000}, {"value": "ATM", "count": 8000}, {"value": "BRANCH", "count": 2000}]"
MONTH_DT,203010,numeric,53797,0,1,203010,0,203010,203010,
ACCT_ID,203010,numeric,53797,0,8500,55000.2,25000.5,10000,99999,
TXN_TYPE,203010,categorical,53797,0,15,,,CREDIT,WITHDRAWAL,"[{"value": "CREDIT", "count": 20000}, {"value": "DEBIT", "count": 18000}, {"value": "TRANSFER", "count": 10000}, {"value": "WITHDRAWAL", "count": 2000}]"
TXN_AMT,203010,numeric,53797,5,53697,5500.50,3200.25,0.01,999999.99,
CHANNEL,203010,categorical,53797,2,6,,,ATM,WEB,"[{"value": "WEB", "count": 25000}, {"value": "MOBILE", "count": 15000}, {"value": "ATM", "count": 8000}, {"value": "BRANCH", "count": 2000}]"
MONTH_DT,203011,numeric,49371,0,1,203011,0,203011,203011,
ACCT_ID,203011,numeric,49371,0,8500,55000.2,25000.5,10000,99999,
TXN_TYPE,203011,categorical,49371,0,15,,,CREDIT,WITHDRAWAL,"[{"value": "CREDIT", "count": 20000}, {"value": "DEBIT", "count": 18000}, {"value": "TRANSFER", "count": 10000}, {"value": "WITHDRAWAL", "count": 2000}]"
TXN_AMT,203011,numeric,49371,5,49271,5500.50,3200.25,0.01,999999.99,
CHANNEL,203011,categorical,49371,2,6,,,ATM,WEB,"[{"value": "WEB", "count": 25000}, {"value": "MOBILE", "count": 15000}, {"value": "ATM", "count": 8000}, {"value": "BRANCH", "count": 2000}]"
MONTH_DT,203012,numeric,50573,0,1,203012,0,203012,203012,
ACCT_ID,203012,numeric,50573,0,8500,55000.2,25000.5,10000,99999,
TXN_TYPE,203012,categorical,50573,0,15,,,CREDIT,WITHDRAWAL,"[{"value": "CREDIT", "count": 20000}, {"value": "DEBIT", "count": 18000}, {"value": "TRANSFER", "count": 10000}, {"value": "WITHDRAWAL", "count": 2000}]"
TXN_AMT,203012,numeric,50573,5,50473,5500.50,3200.25,0.01,999999.99,
CHANNEL,203012,categorical,50573,2,6,,,ATM,WEB,"[{"value": "WEB", "count": 25000}, {"value": "MOBILE", "count": 15000}, {"value": "ATM", "count": 8000}, {"value": "BRANCH", "count": 2000}]"
MONTH_DT,203101,numeric,46827,0,1,203101,0,203101,203101,
ACCT_ID,203101,numeric,46827,0,8500,55000.2,25000.5,10000,99999,
TXN_TYPE,203101,categorical,46827,0,15,,,CREDIT,WITHDRAWAL,"[{"value": "CREDIT", "count": 20000}, {"value": "DEBIT", "count": 18000}, {"value": "TRANSFER", "count": 10000}, {"value": "WITHDRAWAL", "count": 2000}]"
TXN_AMT,203101,numeric,46827,5,46727,5500.50,3200.25,0.01,999999.99,
CHANNEL,203101,categorical,46827,2,6,,,ATM,WEB,"[{"value": "WEB", "count": 25000}, {"value": "MOBILE", "count": 15000}, {"value": "ATM", "count": 8000}, {"value": "BRANCH", "count": 2000}]"
MONTH_DT,203102,numeric,49808,0,1,203102,0,203102,203102,
ACCT_ID,203102,numeric,49808,0,8500,55000.2,25000.5,10000,99999,
TXN_TYPE,203102,categorical,49808,0,15,,,CREDIT,WITHDRAWAL,"[{"value": "CREDIT", "count": 20000}, {"value": "DEBIT", "count": 18000}, {"value": "TRANSFER", "count": 10000}, {"value": "WITHDRAWAL", "count": 2000}]"
TXN_AMT,203102,numeric,49808,5,49708,5500.50,3200.25,0.01,999999.99,
CHANNEL,203102,categorical,49808,2,6,,,ATM,WEB,"[{"value": "WEB", "count": 25000}, {"value": "MOBILE", "count": 15000}, {"value": "ATM", "count": 8000}, {"value": "BRANCH", "count": 2000}]"
MONTH_DT,203103,numeric,52123,0,1,203103,0,203103,203103,
ACCT_ID,203103,numeric,52123,0,8500,55000.2,25000.5,10000,99999,
TXN_TYPE,203103,categorical,52123,0,15,,,CREDIT,WITHDRAWAL,"[{"value": "CREDIT", "count": 20000}, {"value": "DEBIT", "count": 18000}, {"value": "TRANSFER", "count": 10000}, {"value": "WITHDRAWAL", "count": 2000}]"
TXN_AMT,203103,numeric,52123,5,52023,5500.50,3200.25,0.01,999999.99,
CHANNEL,203103,categorical,52123,2,6,,,ATM,WEB,"[{"value": "WEB", "count": 25000}, {"value": "MOBILE", "count": 15000}, {"value": "ATM", "count": 8000}, {"value": "BRANCH", "count": 2000}]"
MONTH_DT,203106,numeric,45053,0,1,203106,0,203106,203106,
ACCT_ID,203106,numeric,45053,0,8500,55000.2,25000.5,10000,99999,
TXN_TYPE,203106,categorical,45053,0,15,,,CREDIT,WITHDRAWAL,"[{"value": "CREDIT", "count": 20000}, {"value": "DEBIT", "count": 18000}, {"value": "TRANSFER", "count": 10000}, {"value": "WITHDRAWAL", "count": 2000}]"
TXN_AMT,203106,numeric,45053,5,44953,5500.50,3200.25,0.01,999999.99,
CHANNEL,203106,categorical,45053,2,6,,,ATM,WEB,"[{"value": "WEB", "count": 25000}, {"value": "MOBILE", "count": 15000}, {"value": "ATM", "count": 8000}, {"value": "BRANCH", "count": 2000}]"
MONTH_DT,203108,numeric,53201,0,1,203108,0,203108,203108,
ACCT_ID,203108,numeric,53201,0,8500,55000.2,25000.5,10000,99999,
TXN_TYPE,203108,categorical,53201,0,15,,,CREDIT,WITHDRAWAL,"[{"value": "CREDIT", "count": 20000}, {"value": "DEBIT", "count": 18000}, {"value": "TRANSFER", "count": 10000}, {"value": "WITHDRAWAL", "count": 2000}]"
TXN_AMT,203108,numeric,53201,5,53101,5500.50,3200.25,0.01,999999.99,
CHANNEL,203108,categorical,53201,2,6,,,ATM,WEB,"[{"value": "WEB", "count": 25000}, {"value": "MOBILE", "count": 15000}, {"value": "ATM", "count": 8000}, {"value": "BRANCH", "count": 2000}]"
MONTH_DT,203109,numeric,47927,0,1,203109,0,203109,203109,
ACCT_ID,203109,numeric,47927,0,8500,55000.2,25000.5,10000,99999,
TXN_TYPE,203109,categorical,47927,0,15,,,CREDIT,WITHDRAWAL,"[{"value": "CREDIT", "count": 20000}, {"value": "DEBIT", "count": 18000}, {"value": "TRANSFER", "count": 10000}, {"value": "WITHDRAWAL", "count": 2000}]"
TXN_AMT,203109,numeric,47927,5,47827,5500.50,3200.25,0.01,999999.99,
CHANNEL,203109,categorical,47927,2,6,,,ATM,WEB,"[{"value": "WEB", "count": 25000}, {"value": "MOBILE", "count": 15000}, {"value": "ATM", "count": 8000}, {"value": "BRANCH", "count": 2000}]"
MONTH_DT,203110,numeric,53317,0,1,203110,0,203110,203110,
ACCT_ID,203110,numeric,53317,0,8500,55000.2,25000.5,10000,99999,
TXN_TYPE,203110,categorical,53317,0,15,,,CREDIT,WITHDRAWAL,"[{"value": "CREDIT", "count": 20000}, {"value": "DEBIT", "count": 18000}, {"value": "TRANSFER", "count": 10000}, {"value": "WITHDRAWAL", "count": 2000}]"
TXN_AMT,203110,numeric,53317,5,53217,5500.50,3200.25,0.01,999999.99,
CHANNEL,203110,categorical,53317,2,6,,,ATM,WEB,"[{"value": "WEB", "count": 25000}, {"value": "MOBILE", "count": 15000}, {"value": "ATM", "count": 8000}, {"value": "BRANCH", "count": 2000}]"
MONTH_DT,203111,numeric,46743,0,1,203111,0,203111,203111,
ACCT_ID,203111,numeric,46743,0,8500,55000.2,25000.5,10000,99999,
TXN_TYPE,203111,categorical,46743,0,15,,,CREDIT,WITHDRAWAL,"[{"value": "CREDIT", "count": 20000}, {"value": "DEBIT", "count": 18000}, {"value": "TRANSFER", "count": 10000}, {"value": "WITHDRAWAL", "count": 2000}]"
TXN_AMT,203111,numeric,46743,5,46643,5500.50,3200.25,0.01,999999.99,
CHANNEL,203111,categorical,46743,2,6,,,ATM,WEB,"[{"value": "WEB", "count": 25000}, {"value": "MOBILE", "count": 15000}, {"value": "ATM", "count": 8000}, {"value": "BRANCH", "count": 2000}]"
MONTH_DT,203201,numeric,53317,0,1,203201,0,203201,203201,
ACCT_ID,203201,numeric,53317,0,8500,55000.2,25000.5,10000,99999,
TXN_TYPE,203201,categorical,53317,0,15,,,CREDIT,WITHDRAWAL,"[{"value": "CREDIT", "count": 20000}, {"value": "DEBIT", "count": 18000}, {"value": "TRANSFER", "count": 10000}, {"value": "WITHDRAWAL", "count": 2000}]"
TXN_AMT,203201,numeric,53317,5,53217,5500.50,3200.25,0.01,999999.99,
CHANNEL,203201,categorical,53317,2,6,,,ATM,WEB,"[{"value": "WEB", "count": 25000}, {"value": "MOBILE", "count": 15000}, {"value": "ATM", "count": 8000}, {"value": "BRANCH", "count": 2000}]"
MONTH_DT,203203,numeric,48258,0,1,203203,0,203203,203203,
ACCT_ID,203203,numeric,48258,0,8500,55000.2,25000.5,10000,99999,
TXN_TYPE,203203,categorical,48258,0,15,,,CREDIT,WITHDRAWAL,"[{"value": "CREDIT", "count": 20000}, {"value": "DEBIT", "count": 18000}, {"value": "TRANSFER", "count": 10000}, {"value": "WITHDRAWAL", "count": 2000}]"
TXN_AMT,203203,numeric,48258,5,48158,5500.50,3200.25,0.01,999999.99,
CHANNEL,203203,categorical,48258,2,6,,,ATM,WEB,"[{"value": "WEB", "count": 25000}, {"value": "MOBILE", "count": 15000}, {"value": "ATM", "count": 8000}, {"value": "BRANCH", "count": 2000}]"
MONTH_DT,203204,numeric,47504,0,1,203204,0,203204,203204,
ACCT_ID,203204,numeric,47504,0,8500,55000.2,25000.5,10000,99999,
TXN_TYPE,203204,categorical,47504,0,15,,,CREDIT,WITHDRAWAL,"[{"value": "CREDIT", "count": 20000}, {"value": "DEBIT", "count": 18000}, {"value": "TRANSFER", "count": 10000}, {"value": "WITHDRAWAL", "count": 2000}]"
TXN_AMT,203204,numeric,47504,5,47404,5500.50,3200.25,0.01,999999.99,
CHANNEL,203204,categorical,47504,2,6,,,ATM,WEB,"[{"value": "WEB", "count": 25000}, {"value": "MOBILE", "count": 15000}, {"value": "ATM", "count": 8000}, {"value": "BRANCH", "count": 2000}]"
MONTH_DT,203205,numeric,51126,0,1,203205,0,203205,203205,
ACCT_ID,203205,numeric,51126,0,8500,55000.2,25000.5,10000,99999,
TXN_TYPE,203205,categorical,51126,0,15,,,CREDIT,WITHDRAWAL,"[{"value": "CREDIT", "count": 20000}, {"value": "DEBIT", "count": 18000}, {"value": "TRANSFER", "count": 10000}, {"value": "WITHDRAWAL", "count": 2000}]"
TXN_AMT,203205,numeric,51126,5,51026,5500.50,3200.25,0.01,999999.99,
CHANNEL,203205,categorical,51126,2,6,,,ATM,WEB,"[{"value": "WEB", "count": 25000}, {"value": "MOBILE", "count": 15000}, {"value": "ATM", "count": 8000}, {"value": "BRANCH", "count": 2000}]"
MONTH_DT,203206,numeric,47646,0,1,203206,0,203206,203206,
ACCT_ID,203206,numeric,47646,0,8500,55000.2,25000.5,10000,99999,
TXN_TYPE,203206,categorical,47646,0,15,,,CREDIT,WITHDRAWAL,"[{"value": "CREDIT", "count": 20000}, {"value": "DEBIT", "count": 18000}, {"value": "TRANSFER", "count": 10000}, {"value": "WITHDRAWAL", "count": 2000}]"
TXN_AMT,203206,numeric,47646,5,47546,5500.50,3200.25,0.01,999999.99,
CHANNEL,203206,categorical,47646,2,6,,,ATM,WEB,"[{"value": "WEB", "count": 25000}, {"value": "MOBILE", "count": 15000}, {"value": "ATM", "count": 8000}, {"value": "BRANCH", "count": 2000}]"
